sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_reason,final_align,unsettled_secs,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10001,8735,1,5,false,batch,false,,false,false,,1.000,0.000,0.0694,-0.0113,0.0214,0.0641,0.0728,-0.0501,1.450
10002,8735,2,5,false,batch,false,,false,false,,1.000,0.000,0.0145,-0.0162,0.0215,-0.0004,0.0800,-0.0105,1.450
10003,8735,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0465,0.0529,0.0214,-0.0660,0.0722,0.0484,1.450
10004,8735,4,3,false,batch,false,,false,false,,1.000,0.000,0.0460,0.0489,0.0214,0.0495,0.0853,0.0457,1.450
10000,8736,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0974,-0.0178,0.0214,-0.0442,0.0704,-0.0482,0.600
10001,8736,1,4,false,batch,false,,false,false,,1.000,0.000,0.0868,-0.0714,0.0214,0.0522,0.0847,-0.0658,0.600
10002,8736,2,5,false,batch,false,,false,false,,1.000,0.000,0.0358,-0.0595,0.0215,0.0075,0.0684,-0.0001,0.600
10003,8736,3,5,false,batch,true,wall,false,true,wall-blocked,0.674,0.800,-0.1061,0.0991,0.0356,-0.0568,0.0682,0.0670,0.600
10004,8736,4,4,false,batch,false,,false,false,,1.000,0.000,0.0547,0.0750,0.0214,0.0646,0.0708,0.0446,0.600
10000,8737,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0935,-0.0582,0.0214,-0.0610,0.0695,-0.0433,0.350
10001,8737,1,3,false,batch,true,stacked,false,false,,1.000,0.000,0.0296,-0.0867,0.0214,0.0487,0.0722,-0.0630,0.350
10002,8737,2,3,false,batch,false,,false,false,,1.000,0.000,0.0722,-0.0462,0.0214,0.0003,0.0739,0.0070,0.350
10003,8737,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0710,0.0813,0.0214,-0.0521,0.0862,0.0471,0.350
10004,8737,4,2,false,batch,false,,false,false,,0.981,0.000,0.0064,0.0837,0.0253,0.0477,0.0538,0.0493,0.350
10000,8738,0,3,false,batch,false,,false,false,,1.000,0.000,-0.0973,-0.0974,0.0214,-0.0436,0.0533,-0.0575,0.117
10001,8738,1,2,false,batch,true,stacked,false,false,,1.000,0.000,0.0207,-0.0370,0.0214,0.0645,0.0752,-0.0431,0.117
10002,8738,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0539,0.0735,0.0215,-0.0022,0.0586,0.0002,0.117
10003,8738,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0884,0.0294,0.0214,-0.0498,0.0604,0.0452,0.117
10004,8738,4,5,false,batch,false,,false,false,,1.000,0.000,0.0606,0.0969,0.0214,0.0635,0.0757,0.0632,0.117
10000,8739,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0611,-0.0393,0.0214,-0.0565,0.0729,-0.0431,1.417
10001,8739,1,6,false,batch,false,,false,false,,1.000,0.000,0.0465,-0.0920,0.0214,0.0437,0.0682,-0.0650,1.417
10002,8739,2,5,false,batch,false,,false,false,,1.000,0.000,0.0609,-0.0232,0.0215,0.0056,0.0852,0.0064,1.417
10003,8739,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0724,0.0574,0.0214,-0.0464,0.0523,0.0498,1.417
10004,8739,4,4,false,batch,false,,false,false,,1.000,0.000,0.0929,0.0951,0.0214,0.0666,0.0882,0.0546,1.417
10000,8740,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0667,-0.0551,0.0214,-0.0615,0.0518,-0.0581,1.133
10001,8740,1,5,false,batch,true,stacked,false,false,,1.000,0.000,0.0068,-0.0920,0.0214,0.0641,0.0853,-0.0617,1.133
10002,8740,2,3,false,batch,false,,false,false,,1.000,0.000,0.0025,-0.0154,0.0214,-0.0110,0.0761,0.0057,1.133
10003,8740,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0498,0.0787,0.0214,-0.0641,0.0789,0.0641,1.133
10004,8740,4,2,false,batch,false,,false,false,,1.000,0.000,0.0461,0.0566,0.0214,0.0459,0.0677,0.0514,1.133
10000,8741,0,3,false,batch,true,wall,false,true,wall-blocked,0.709,0.800,-0.1036,-0.0633,0.0303,-0.0634,0.0745,-0.0512,0.533
10001,8741,1,4,false,batch,false,,false,false,,1.000,0.000,0.0889,-0.0322,0.0214,0.0627,0.0567,-0.0476,0.533
10002,8741,2,5,false,batch,false,,false,false,,1.000,0.000,0.0004,-0.0696,0.0215,-0.0119,0.0804,0.0114,0.533
10003,8741,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0724,0.0574,0.0214,-0.0621,0.0799,0.0578,0.533
10004,8741,4,5,false,batch,false,,false,false,,1.000,0.000,0.0121,0.0771,0.0214,0.0454,0.0511,0.0464,0.533
10000,8742,0,3,false,batch,false,,false,false,,1.000,0.000,-0.0354,-0.0708,0.0214,-0.0636,0.0503,-0.0615,0.733
10001,8742,1,2,false,batch,false,,false,false,,1.000,0.000,0.0916,-0.0905,0.0214,0.0607,0.0732,-0.0527,0.733
10002,8742,2,3,false,batch,false,,false,false,,1.000,0.000,0.0099,-0.0522,0.0214,-0.0117,0.0616,0.0078,0.733
10003,8742,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0784,0.0587,0.0214,-0.0593,0.0802,0.0446,0.733
10004,8742,4,5,false,batch,true,wall,false,true,wall-blocked,0.751,0.800,0.0208,0.0987,0.0302,0.0627,0.0671,0.0443,0.733
10000,8743,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0804,0.0882,0.0214,-0.0528,0.0649,-0.0433,0.317
10001,8743,1,4,false,batch,true,stacked,false,false,,1.000,0.000,0.0664,-0.0436,0.0214,0.0516,0.0824,-0.0589,0.317
10002,8743,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0872,-0.0167,0.0215,-0.0016,0.0608,-0.0114,0.317
10003,8743,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0092,0.0367,0.0214,-0.0608,0.0690,0.0563,0.317
10004,8743,4,3,false,batch,false,,false,false,,1.000,0.000,0.0612,0.0630,0.0214,0.0523,0.0841,0.0627,0.317
10000,8744,0,1,false,batch,true,stacked,false,false,,1.000,0.000,-0.0065,-0.0634,0.0214,-0.0550,0.0517,-0.0463,1.150
10001,8744,1,5,false,batch,false,,false,false,,1.000,0.000,0.0469,-0.0721,0.0214,0.0615,0.0680,-0.0625,1.150
10002,8744,2,2,false,batch,false,,false,false,,1.000,0.000,-0.0550,-0.0835,0.0215,-0.0102,0.0589,0.0016,1.150
10003,8744,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0686,0.0436,0.0214,-0.0648,0.0867,0.0443,1.150
10004,8744,4,6,false,batch,false,,false,false,,1.000,0.000,0.0474,0.0586,0.0214,0.0620,0.0709,0.0502,1.150
10000,8745,0,6,false,batch,true,stacked,false,false,,1.000,0.000,-0.0575,-0.0418,0.0214,-0.0639,0.0509,-0.0633,0.250
10001,8745,1,3,false,batch,false,,false,false,,1.000,0.000,0.0505,-0.0902,0.0214,0.0478,0.0825,-0.0456,0.250
10002,8745,2,3,false,batch,false,,false,false,,1.000,0.000,0.0676,-0.0385,0.0214,-0.0030,0.0578,0.0040,0.250
10003,8745,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0144,0.0940,0.0214,-0.0448,0.0692,0.0481,0.250
10004,8745,4,1,false,batch,false,,false,false,,1.000,0.000,0.0844,0.0876,0.0214,0.0494,0.0537,0.0515,0.250
10000,8746,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0579,-0.0384,0.0214,-0.0550,0.0794,-0.0444,1.017
10001,8746,1,3,false,batch,false,,false,false,,1.000,0.000,0.0857,-0.0386,0.0214,0.0623,0.0507,-0.0434,1.017
10002,8746,2,3,false,batch,false,,false,false,,1.000,0.000,0.0026,0.0014,0.0214,-0.0031,0.0628,-0.0079,1.017
10003,8746,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0274,0.0726,0.0214,-0.0525,0.0803,0.0643,1.017
10004,8746,4,6,false,batch,false,,false,false,,1.000,0.000,0.0671,0.0812,0.0214,0.0459,0.0609,0.0493,1.017
10000,8747,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0621,-0.0833,0.0214,-0.0652,0.0871,-0.0642,1.267
10001,8747,1,6,false,batch,false,,false,false,,1.000,0.000,0.0341,-0.0564,0.0214,0.0660,0.0670,-0.0491,1.267
10002,8747,2,2,false,batch,false,,false,false,,1.000,0.000,-0.0131,-0.0186,0.0215,0.0046,0.0830,0.0086,1.267
10003,8747,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0860,0.0436,0.0214,-0.0641,0.0891,0.0517,1.267
10004,8747,4,3,false,batch,false,,false,false,,1.000,0.000,0.0548,0.0638,0.0214,0.0454,0.0537,0.0577,1.267
10000,8748,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0262,-0.0789,0.0214,-0.0639,0.0849,-0.0540,0.150
10001,8748,1,2,false,batch,false,,false,false,,1.000,0.000,0.0597,-0.0409,0.0214,0.0544,0.0611,-0.0497,0.150
10002,8748,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0727,-0.0521,0.0214,-0.0025,0.0677,0.0085,0.150
10003,8748,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0684,0.0692,0.0214,-0.0590,0.0585,0.0574,0.150
10004,8748,4,5,false,batch,false,,false,false,,1.000,0.000,0.0291,0.0453,0.0214,0.0539,0.0628,0.0539,0.150
10000,8749,0,5,false,batch,true,stacked,false,false,,1.000,0.000,-0.0342,-0.0682,0.0214,-0.0559,0.0877,-0.0602,0.448
10001,8749,1,4,false,batch,false,,false,false,,1.000,0.000,0.0615,-0.0658,0.0214,0.0636,0.0724,-0.0530,0.448
10002,8749,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0669,-0.0174,0.0214,-0.0018,0.0712,-0.0077,0.448
10003,8749,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0843,0.0804,0.0214,-0.0596,0.0717,0.0550,0.448
10004,8749,4,2,false,batch,true,wall,false,true,wall-blocked,0.750,0.817,0.0995,0.0683,0.0302,0.0466,0.0780,0.0478,0.448
10000,8750,0,3,false,batch,true,stacked,false,false,,1.000,0.000,-0.0450,-0.0709,0.0214,-0.0494,0.0667,-0.0465,0.900
10001,8750,1,5,false,batch,false,,false,false,,1.000,0.000,0.0525,-0.0659,0.0214,0.0521,0.0863,-0.0551,0.900
10002,8750,2,4,false,batch,false,,false,false,,1.000,0.000,0.0299,-0.0250,0.0214,-0.0045,0.0647,0.0045,0.900
10003,8750,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0611,0.0840,0.0214,-0.0589,0.0566,0.0508,0.900
10004,8750,4,4,false,batch,false,,false,false,,1.000,0.000,0.0487,0.0803,0.0214,0.0509,0.0895,0.0617,0.900
10000,8751,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0019,-0.0213,0.0214,-0.0632,0.0582,-0.0589,1.117
10001,8751,1,2,false,batch,true,stacked,false,false,,1.000,0.000,0.0974,-0.0802,0.0214,0.0476,0.0807,-0.0535,1.117
10002,8751,2,6,false,batch,false,,false,false,,1.000,0.000,0.0480,-0.0860,0.0215,0.0025,0.0516,0.0024,1.117
10003,8751,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0683,0.0730,0.0214,-0.0564,0.0861,0.0551,1.117
10004,8751,4,2,false,batch,false,,false,false,,1.000,0.000,0.0386,0.0719,0.0214,0.0483,0.0710,0.0560,1.117
10000,8752,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0486,-0.0530,0.0214,-0.0606,0.0894,-0.0502,1.033
10001,8752,1,6,false,batch,true,stacked,false,false,,1.000,0.000,0.0907,-0.0901,0.0214,0.0438,0.0662,-0.0438,1.033
10002,8752,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0351,0.0770,0.0215,-0.0081,0.0702,-0.0054,1.033
10003,8752,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0850,0.0851,0.0214,-0.0566,0.0889,0.0662,1.033
10004,8752,4,5,false,batch,false,,false,false,,1.000,0.000,0.0502,0.0563,0.0214,0.0494,0.0727,0.0593,1.033
10000,8753,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0840,-0.0887,0.0214,-0.0503,0.0652,-0.0514,0.564
10001,8753,1,6,false,batch,false,,false,false,,1.000,0.000,0.0860,-0.0553,0.0214,0.0551,0.0811,-0.0485,0.564
10002,8753,2,5,false,batch,false,,false,false,,1.000,0.000,0.0119,0.0452,0.0215,0.0033,0.0581,-0.0084,0.564
10003,8753,3,4,false,batch,true,wall,false,true,wall-blocked,0.986,0.800,-0.0924,0.1122,0.0644,-0.0613,0.0831,0.0604,0.564
10004,8753,4,4,false,batch,false,,false,false,,1.000,0.000,0.0938,0.0793,0.0214,0.0579,0.0703,0.0512,0.564
10000,8754,0,3,false,batch,false,,false,false,,1.000,0.000,-0.0302,-0.0504,0.0214,-0.0466,0.0783,-0.0563,1.233
10001,8754,1,2,false,batch,false,,false,false,,1.000,0.000,0.0605,-0.0955,0.0214,0.0452,0.0578,-0.0484,1.233
10002,8754,2,1,false,batch,false,,false,false,,1.000,0.000,0.0339,-0.0490,0.0215,0.0116,0.0762,0.0095,1.233
10003,8754,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0880,0.0695,0.0214,-0.0562,0.0616,0.0618,1.233
10004,8754,4,2,false,batch,false,,false,false,,1.000,0.000,0.0866,0.0955,0.0220,0.0538,0.0622,0.0453,1.233
10000,8755,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0467,-0.0815,0.0214,-0.0442,0.0667,-0.0608,0.983
10001,8755,1,3,false,batch,true,stacked|wall,false,true,wall-blocked,0.922,0.800,0.1119,-0.0199,0.1344,0.0464,0.0579,-0.0657,0.983
10002,8755,2,4,false,batch,false,,false,false,,1.000,0.000,0.0136,-0.0590,0.0214,-0.0092,0.0897,-0.0115,0.983
10003,8755,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0892,0.0861,0.0214,-0.0438,0.0784,0.0451,0.983
10004,8755,4,5,false,batch,false,,false,false,,1.000,0.000,0.0842,0.0257,0.0214,0.0542,0.0518,0.0546,0.983
10000,8756,0,1,false,batch,false,,false,false,,1.000,0.000,-0.0725,-0.0743,0.0214,-0.0528,0.0703,-0.0598,1.133
10001,8756,1,2,false,batch,true,stacked,false,false,,0.990,0.000,0.0858,-0.0676,0.0242,0.0625,0.0763,-0.0537,1.133
10002,8756,2,6,false,batch,false,,false,false,,1.000,0.000,0.0335,-0.0367,0.0215,-0.0089,0.0548,0.0095,1.133
10003,8756,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0916,0.0653,0.0214,-0.0563,0.0603,0.0433,1.133
10004,8756,4,2,false,batch,false,,false,false,,1.000,0.000,0.0390,0.0396,0.0214,0.0453,0.0760,0.0583,1.133
10000,8757,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0885,-0.0343,0.0214,-0.0526,0.0518,-0.0519,1.350
10001,8757,1,3,false,batch,true,stacked,false,false,,1.000,0.000,0.0678,-0.0681,0.0214,0.0466,0.0721,-0.0576,1.350
10002,8757,2,3,false,batch,false,,false,false,,1.000,0.000,-0.0278,-0.0667,0.0214,0.0112,0.0500,0.0080,1.350
10003,8757,3,5,false,batch,false,,false,false,,0.997,0.000,-0.0378,0.0633,0.0231,-0.0476,0.0747,0.0528,1.350
10004,8757,4,3,false,batch,false,,false,false,,1.000,0.000,0.0527,0.0555,0.0214,0.0563,0.0745,0.0496,1.350
10000,8758,0,2,false,batch,true,stacked,false,false,,1.000,0.000,-0.0783,-0.0304,0.0214,-0.0594,0.0787,-0.0486,0.250
10001,8758,1,3,false,batch,false,,false,false,,1.000,0.000,0.0612,-0.0656,0.0214,0.0614,0.0885,-0.0601,0.250
10002,8758,2,3,false,batch,false,,false,false,,1.000,0.000,0.0145,0.0002,0.0214,-0.0016,0.0871,-0.0080,0.250
10003,8758,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0600,0.0495,0.0214,-0.0567,0.0720,0.0556,0.250
10004,8758,4,3,false,batch,false,,false,false,,1.000,0.000,0.0901,0.0471,0.0214,0.0607,0.0618,0.0527,0.250
10000,8759,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0609,-0.0524,0.0214,-0.0531,0.0644,-0.0629,0.067
10001,8759,1,5,false,batch,false,,false,false,,1.000,0.000,0.0720,-0.0793,0.0214,0.0613,0.0550,-0.0502,0.067
10002,8759,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0645,0.0279,0.0215,0.0017,0.0575,-0.0091,0.067
10003,8759,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0909,0.0756,0.0214,-0.0623,0.0726,0.0641,0.067
10004,8759,4,1,false,batch,false,,false,false,,1.000,0.000,0.0902,0.0683,0.0214,0.0581,0.0518,0.0440,0.067
10000,8760,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0743,-0.0563,0.0214,-0.0553,0.0894,-0.0463,0.663
10001,8760,1,3,false,batch,false,,false,false,,1.000,0.000,0.0959,-0.0284,0.0214,0.0488,0.0716,-0.0430,0.663
10002,8760,2,3,false,batch,false,,false,false,,1.000,0.000,0.0810,-0.0769,0.0214,0.0035,0.0674,-0.0047,0.663
10003,8760,3,6,false,batch,true,wall,false,true,wall-blocked,0.800,0.800,-0.0981,0.0938,0.0353,-0.0660,0.0880,0.0443,0.663
10004,8760,4,6,false,batch,false,,false,false,,1.000,0.000,0.0518,0.0793,0.0214,0.0444,0.0533,0.0536,0.663
10000,8761,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0627,-0.0527,0.0214,-0.0644,0.0864,-0.0541,0.167
10001,8761,1,6,false,batch,true,stacked,false,false,,1.000,0.000,0.0677,-0.0184,0.0214,0.0567,0.0811,-0.0649,0.167
10002,8761,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0341,-0.0146,0.0215,-0.0107,0.0669,-0.0003,0.167
10003,8761,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0526,0.0792,0.0214,-0.0502,0.0772,0.0559,0.167
10004,8761,4,5,false,batch,false,,false,false,,1.000,0.000,0.0689,0.0577,0.0214,0.0609,0.0794,0.0497,0.167
10000,8762,0,3,false,batch,true,stacked,false,false,,1.000,0.000,-0.0722,-0.0252,0.0214,-0.0645,0.0695,-0.0459,0.717
10001,8762,1,3,false,batch,true,wall,false,true,wall-blocked,0.786,0.800,0.1050,-0.0874,0.0339,0.0606,0.0760,-0.0560,0.717
10002,8762,2,4,false,batch,false,,false,false,,1.000,0.000,0.0349,-0.0928,0.0214,0.0031,0.0726,-0.0096,0.717
10003,8762,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0731,0.0465,0.0214,-0.0514,0.0663,0.0551,0.717
10004,8762,4,1,false,batch,false,,false,false,,1.000,0.000,0.0760,0.0280,0.0214,0.0503,0.0501,0.0445,0.717
10000,8763,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0974,-0.0437,0.0214,-0.0650,0.0777,-0.0440,0.750
10001,8763,1,4,false,batch,true,stacked,false,false,,1.000,0.000,0.0888,-0.0556,0.0214,0.0536,0.0522,-0.0650,0.750
10002,8763,2,1,false,batch,false,,false,false,,1.000,0.000,0.0518,-0.0006,0.0215,-0.0046,0.0654,-0.0018,0.750
10003,8763,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0823,0.0428,0.0214,-0.0612,0.0798,0.0444,0.750
10004,8763,4,2,false,batch,true,wall,false,true,wall-blocked,0.798,0.800,0.0303,0.1007,0.0340,0.0436,0.0871,0.0529,0.750
10000,8764,0,1,false,batch,false,,false,false,,1.000,0.000,-0.0623,0.0059,0.0214,-0.0465,0.0500,-0.0594,1.367
10001,8764,1,6,false,batch,true,stacked,false,false,,1.000,0.000,0.0805,-0.0891,0.0215,0.0507,0.0684,-0.0497,1.367
10002,8764,2,5,false,batch,true,stacked,false,false,,1.000,0.000,-0.0319,-0.0452,0.0215,0.0113,0.0512,-0.0047,1.367
10003,8764,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0892,0.0968,0.0214,-0.0553,0.0624,0.0446,1.367
10004,8764,4,1,false,batch,false,,false,false,,1.000,0.000,0.0661,0.0818,0.0214,0.0564,0.0829,0.0449,1.367
10000,8765,0,3,false,batch,true,stacked,false,false,,1.000,0.000,-0.0661,-0.0506,0.0214,-0.0622,0.0871,-0.0581,1.117
10001,8765,1,1,false,batch,false,,false,false,,1.000,0.000,0.0903,-0.0901,0.0214,0.0573,0.0850,-0.0589,1.117
10002,8765,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0017,-0.0264,0.0214,0.0067,0.0514,0.0069,1.117
10003,8765,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0713,0.0307,0.0214,-0.0538,0.0789,0.0540,1.117
10004,8765,4,5,false,batch,false,,false,false,,1.000,0.000,0.0828,0.0767,0.0214,0.0457,0.0716,0.0552,1.117
10000,8766,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0401,-0.0572,0.0214,-0.0570,0.0865,-0.0543,1.100
10001,8766,1,5,false,batch,false,,false,false,,1.000,0.000,0.0464,-0.0940,0.0214,0.0538,0.0751,-0.0475,1.100
10002,8766,2,4,false,batch,false,,false,false,,1.000,0.000,0.0512,-0.0098,0.0214,-0.0106,0.0592,0.0081,1.100
10003,8766,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0331,0.0957,0.0214,-0.0505,0.0580,0.0522,1.100
10004,8766,4,5,false,batch,false,,false,false,,1.000,0.000,0.0428,0.0422,0.0214,0.0451,0.0501,0.0621,1.100
10000,8767,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0720,-0.0636,0.0214,-0.0660,0.0669,-0.0625,1.450
10001,8767,1,3,false,batch,false,,false,false,,1.000,0.000,0.0774,-0.0485,0.0214,0.0595,0.0866,-0.0662,1.450
10002,8767,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0807,-0.0180,0.0214,0.0033,0.0547,-0.0031,1.450
10003,8767,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0883,0.0901,0.0214,-0.0628,0.0735,0.0607,1.450
10004,8767,4,3,false,batch,false,,false,false,,1.000,0.000,0.0658,0.0381,0.0214,0.0619,0.0835,0.0431,1.450
10000,8768,0,2,false,batch,true,stacked,false,false,,1.000,0.000,-0.0813,-0.0887,0.0214,-0.0576,0.0875,-0.0472,0.514
10001,8768,1,5,false,batch,false,,false,false,,1.000,0.000,0.0974,-0.0974,0.0214,0.0617,0.0743,-0.0487,0.514
10002,8768,2,4,false,batch,false,,false,false,,1.000,0.000,0.0945,-0.0453,0.0214,-0.0013,0.0674,0.0072,0.514
10003,8768,3,2,false,batch,true,wall,false,true,wall-blocked,0.892,0.800,-0.1005,0.0983,0.0374,-0.0537,0.0824,0.0431,0.514
10004,8768,4,2,false,batch,false,,false,false,,1.000,0.000,0.0606,0.0645,0.0214,0.0452,0.0775,0.0542,0.514
10000,8769,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0419,-0.0630,0.0214,-0.0444,0.0657,-0.0561,1.417
10001,8769,1,6,false,batch,true,stacked,false,false,,1.000,0.000,0.0835,-0.0874,0.0214,0.0444,0.0895,-0.0495,1.417
10002,8769,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0101,0.0419,0.0215,0.0095,0.0780,0.0045,1.417
10003,8769,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0727,0.0925,0.0214,-0.0513,0.0673,0.0549,1.417
10004,8769,4,4,false,batch,false,,false,false,,1.000,0.000,0.0570,0.0536,0.0214,0.0653,0.0713,0.0532,1.417
10000,8770,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0779,-0.0470,0.0214,-0.0647,0.0507,-0.0664,0.950
10001,8770,1,6,false,batch,false,,false,false,,1.000,0.000,0.0491,-0.0657,0.0214,0.0664,0.0694,-0.0590,0.950
10002,8770,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0135,-0.0398,0.0215,-0.0004,0.0736,0.0101,0.950
10003,8770,3,4,false,batch,false,,false,false,,0.958,0.000,-0.0913,0.0516,0.0289,-0.0562,0.0528,0.0486,0.950
10004,8770,4,5,false,batch,false,,false,false,,1.000,0.000,0.0942,0.0627,0.0214,0.0527,0.0855,0.0601,0.950
10000,8771,0,3,false,batch,true,stacked,false,false,,1.000,0.000,-0.0879,-0.0749,0.0214,-0.0640,0.0634,-0.0456,1.150
10001,8771,1,6,false,batch,true,stacked,false,false,,1.000,0.000,0.0653,-0.0475,0.0214,0.0600,0.0740,-0.0498,1.150
10002,8771,2,2,false,batch,false,,false,false,,1.000,0.000,-0.0249,-0.0155,0.0215,-0.0087,0.0576,-0.0119,1.150
10003,8771,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0892,0.0644,0.0214,-0.0625,0.0718,0.0569,1.150
10004,8771,4,4,false,batch,false,,false,false,,1.000,0.000,0.0499,0.0438,0.0214,0.0517,0.0736,0.0469,1.150
10000,8772,0,2,false,batch,true,stacked,false,false,,1.000,0.000,-0.0905,-0.0813,0.0214,-0.0490,0.0841,-0.0560,1.217
10001,8772,1,2,false,batch,false,,false,false,,1.000,0.000,0.0812,-0.0664,0.0214,0.0644,0.0602,-0.0619,1.217
10002,8772,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0025,-0.0833,0.0215,0.0118,0.0676,0.0052,1.217
10003,8772,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0386,0.0556,0.0214,-0.0549,0.0898,0.0557,1.217
10004,8772,4,4,false,batch,false,,false,false,,1.000,0.000,0.0267,0.0643,0.0214,0.0505,0.0783,0.0503,1.217
10000,8773,0,3,false,batch,false,,false,false,,1.000,0.000,-0.0894,-0.0803,0.0214,-0.0440,0.0835,-0.0448,1.183
10001,8773,1,5,false,batch,false,,false,false,,1.000,0.000,0.0905,-0.0960,0.0214,0.0578,0.0688,-0.0629,1.183
10002,8773,2,2,false,batch,false,,false,false,,1.000,0.000,0.0630,-0.0090,0.0215,-0.0075,0.0856,-0.0095,1.183
10003,8773,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0957,0.0956,0.0214,-0.0493,0.0635,0.0444,1.183
10004,8773,4,1,false,batch,false,,false,false,,1.000,0.000,0.0543,0.0634,0.0214,0.0565,0.0713,0.0530,1.183
10000,8774,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0355,-0.0554,0.0214,-0.0592,0.0732,-0.0598,0.800
10001,8774,1,6,false,batch,true,stacked,false,false,,1.000,0.000,-0.0944,-0.0909,0.0214,0.0449,0.0540,-0.0528,0.800
10002,8774,2,6,false,batch,false,,false,false,,1.000,0.000,0.0028,0.0262,0.0215,-0.0002,0.0594,0.0119,0.800
10003,8774,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0694,0.0647,0.0214,-0.0649,0.0656,0.0434,0.800
10004,8774,4,3,false,batch,false,,false,false,,1.000,0.000,0.0605,0.0885,0.0214,0.0479,0.0542,0.0653,0.800
10000,8775,0,1,false,batch,false,,false,false,,1.000,0.000,0.0013,-0.0558,0.0214,-0.0465,0.0665,-0.0563,1.267
10001,8775,1,1,false,batch,false,,false,false,,1.000,0.000,0.0570,-0.0661,0.0214,0.0650,0.0601,-0.0604,1.267
10002,8775,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0801,-0.0097,0.0214,-0.0099,0.0821,-0.0026,1.267
10003,8775,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0317,0.0935,0.0214,-0.0629,0.0545,0.0590,1.267
10004,8775,4,2,false,batch,false,,false,false,,0.975,0.000,0.0679,0.0758,0.0257,0.0500,0.0673,0.0546,1.267
