sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_nudge,stuck_reason,final_align,unsettled_secs,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10000,8637,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0669,-0.0695,0.0215,-0.0546,0.0723,-0.0437,0.133
10001,8637,1,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0631,-0.0724,0.0216,0.0478,0.0734,-0.0643,0.133
10002,8637,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0220,-0.0469,0.0216,-0.0076,0.0674,0.0057,0.133
10003,8637,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0515,0.0409,0.0216,-0.0532,0.0756,0.0523,0.133
10004,8637,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0811,0.0670,0.0215,0.0507,0.0811,0.0664,0.133
10000,8638,0,5,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0705,-0.0489,0.0215,-0.0606,0.0703,-0.0573,0.883
10001,8638,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0354,-0.0528,0.0216,0.0544,0.0870,-0.0568,0.883
10002,8638,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.0042,-0.0085,0.0216,0.0071,0.0632,-0.0078,0.883
10003,8638,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0649,0.0521,0.0216,-0.0537,0.0679,0.0575,0.883
10004,8638,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0590,0.0651,0.0215,0.0601,0.0771,0.0668,0.883
10000,8639,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0616,-0.0291,0.0215,-0.0558,0.0760,-0.0538,1.267
10001,8639,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0592,-0.0585,0.0216,0.0564,0.0742,-0.0664,1.267
10002,8639,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0199,0.0194,0.0216,0.0052,0.0658,0.0061,1.267
10003,8639,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0887,0.0488,0.0216,-0.0660,0.0846,0.0456,1.267
10004,8639,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0540,0.0559,0.0215,0.0580,0.0758,0.0602,1.267
10000,8640,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0492,-0.0471,0.0215,-0.0555,0.0865,-0.0532,0.250
10001,8640,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0496,-0.0607,0.0216,0.0635,0.0647,-0.0616,0.250
10002,8640,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0137,-0.0134,0.0216,0.0086,0.0737,0.0034,0.250
10003,8640,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0698,0.0342,0.0215,-0.0608,0.0530,0.0449,0.250
10004,8640,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0825,0.0624,0.0215,0.0647,0.0855,0.0607,0.250
10000,8641,0,1,false,batch,true,stacked,false,false,false,,0.986,0.000,-0.0598,-0.0273,0.0240,-0.0537,0.0659,-0.0432,0.050
10001,8641,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0760,-0.0950,0.0216,0.0589,0.0700,-0.0652,0.050
10002,8641,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0570,-0.0510,0.0216,-0.0025,0.0633,0.0050,0.050
10003,8641,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0971,0.0825,0.0216,-0.0491,0.0787,0.0592,0.050
10004,8641,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0544,0.0295,0.0215,0.0536,0.0709,0.0544,0.050
10000,8642,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0720,-0.0231,0.0215,-0.0643,0.0509,-0.0436,1.182
10001,8642,1,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0020,0.0158,0.0216,0.0481,0.0666,-0.0594,1.182
10002,8642,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0104,-0.0792,0.0216,0.0070,0.0536,-0.0075,1.182
10003,8642,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0624,0.0736,0.0216,-0.0539,0.0798,0.0493,1.182
10004,8642,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0181,0.0726,0.0216,0.0433,0.0570,0.0654,1.182
10000,8643,0,3,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0736,-0.0846,0.0215,-0.0553,0.0892,-0.0547,1.233
10001,8643,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0766,-0.0508,0.0216,0.0556,0.0667,-0.0487,1.233
10002,8643,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0568,-0.0254,0.0216,0.0089,0.0638,0.0067,1.233
10003,8643,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0679,0.0511,0.0216,-0.0600,0.0599,0.0468,1.233
10004,8643,4,4,false,batch,false,,false,false,false,,0.987,0.000,0.0868,0.0963,0.0240,0.0539,0.0632,0.0652,1.233
10000,8644,0,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0128,-0.0786,0.0215,-0.0580,0.0793,-0.0442,0.967
10001,8644,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0759,-0.0688,0.0216,0.0633,0.0540,-0.0608,0.967
10002,8644,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.0218,-0.0095,0.0216,0.0029,0.0664,-0.0024,0.967
10003,8644,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0502,0.0500,0.0216,-0.0659,0.0689,0.0577,0.967
10004,8644,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0643,0.0707,0.0215,0.0492,0.0600,0.0661,0.967
10000,8645,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0633,-0.0673,0.0215,-0.0626,0.0783,-0.0608,0.883
10001,8645,1,1,false,batch,true,stacked,false,false,false,,0.999,0.000,0.0916,-0.0965,0.0224,0.0474,0.0713,-0.0514,0.883
10002,8645,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0085,-0.0113,0.0216,0.0049,0.0616,-0.0037,0.883
10003,8645,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0475,0.0492,0.0216,-0.0669,0.0680,0.0459,0.883
10004,8645,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0546,0.0716,0.0215,0.0536,0.0883,0.0649,0.883
10000,8646,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0621,-0.0546,0.0215,-0.0549,0.0526,-0.0458,1.400
10001,8646,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0891,-0.0879,0.0216,0.0472,0.0888,-0.0599,1.400
10002,8646,2,5,false,batch,false,,false,false,false,,0.972,0.000,0.0209,-0.0583,0.0250,-0.0096,0.0822,0.0087,1.400
10003,8646,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0811,0.0524,0.0216,-0.0567,0.0565,0.0550,1.400
10004,8646,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0513,0.0525,0.0215,0.0434,0.0550,0.0582,1.400
10000,8647,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0686,-0.0355,0.0216,-0.0669,0.0597,-0.0582,0.710
10001,8647,1,3,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0744,-0.0928,0.0216,0.0638,0.0873,-0.0616,0.710
10002,8647,2,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0274,-0.0061,0.0216,0.0076,0.0867,-0.0120,0.710
10003,8647,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0686,0.0738,0.0215,-0.0616,0.0807,0.0567,0.710
10004,8647,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0514,0.0406,0.0215,0.0529,0.0891,0.0435,0.710
10000,8648,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0593,-0.0603,0.0215,-0.0592,0.0812,-0.0601,0.133
10001,8648,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0679,-0.0392,0.0216,0.0490,0.0763,-0.0619,0.133
10002,8648,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.0149,-0.0251,0.0216,-0.0008,0.0779,-0.0011,0.133
10003,8648,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0411,0.0550,0.0215,-0.0456,0.0552,0.0611,0.133
10004,8648,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0509,0.0459,0.0215,0.0469,0.0551,0.0641,0.133
10000,8649,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0533,-0.0962,0.0215,-0.0458,0.0783,-0.0576,1.025
10001,8649,1,3,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0912,-0.0905,0.0216,0.0544,0.0518,-0.0498,1.025
10002,8649,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0029,-0.0224,0.0216,-0.0112,0.0831,0.0068,1.025
10003,8649,3,6,false,batch,false,,false,false,false,,0.999,0.000,-0.0955,0.0893,0.0223,-0.0618,0.0504,0.0573,1.025
10004,8649,4,1,false,batch,false,,false,false,false,,0.999,0.000,0.0912,0.0714,0.0223,0.0499,0.0668,0.0561,1.025
10000,8650,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0617,-0.0419,0.0215,-0.0544,0.0817,-0.0520,0.883
10001,8650,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0807,-0.0949,0.0216,0.0507,0.0589,-0.0584,0.883
10002,8650,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0077,-0.0090,0.0216,-0.0068,0.0551,0.0033,0.883
10003,8650,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0416,0.0589,0.0216,-0.0502,0.0795,0.0660,0.883
10004,8650,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0576,0.0264,0.0215,0.0646,0.0770,0.0466,0.883
10000,8651,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0780,-0.0935,0.0215,-0.0504,0.0505,-0.0480,0.617
10001,8651,1,3,false,batch,true,wall,false,true,true,wall-blocked,0.773,0.816,0.0664,-0.0981,0.0283,0.0467,0.0740,-0.0549,0.617
10002,8651,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0199,0.0071,0.0216,-0.0058,0.0815,-0.0105,0.617
10003,8651,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0328,0.0512,0.0216,-0.0455,0.0864,0.0475,0.617
10004,8651,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0559,0.0634,0.0215,0.0567,0.0638,0.0594,0.617
10000,8652,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0636,-0.0700,0.0215,-0.0447,0.0609,-0.0633,1.000
10001,8652,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0446,-0.0869,0.0216,0.0520,0.0716,-0.0609,1.000
10002,8652,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.0400,-0.0388,0.0216,-0.0114,0.0736,0.0034,1.000
10003,8652,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0750,0.0894,0.0216,-0.0501,0.0670,0.0448,1.000
10004,8652,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0373,0.0698,0.0215,0.0560,0.0613,0.0607,1.000
10000,8653,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0707,-0.0648,0.0216,-0.0591,0.0597,-0.0599,0.333
10001,8653,1,1,false,batch,true,stacked,false,false,false,,0.999,0.000,0.0787,-0.0671,0.0223,0.0618,0.0899,-0.0485,0.333
10002,8653,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0086,0.0177,0.0216,-0.0000,0.0814,0.0038,0.333
10003,8653,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0616,0.0680,0.0215,-0.0536,0.0689,0.0655,0.333
10004,8653,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0599,0.0651,0.0215,0.0622,0.0786,0.0468,0.333
10000,8654,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0618,-0.0598,0.0215,-0.0527,0.0641,-0.0631,1.433
10001,8654,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0935,-0.0958,0.0216,0.0619,0.0576,-0.0488,1.433
10002,8654,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0937,0.0067,0.0216,0.0052,0.0626,-0.0095,1.433
10003,8654,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0856,0.0830,0.0216,-0.0600,0.0884,0.0631,1.433
10004,8654,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0647,0.0653,0.0215,0.0647,0.0827,0.0667,1.433
10000,8655,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0512,-0.0655,0.0215,-0.0487,0.0829,-0.0620,0.350
10001,8655,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0758,-0.0402,0.0216,0.0433,0.0569,-0.0472,0.350
10002,8655,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0359,-0.0061,0.0216,-0.0119,0.0898,0.0034,0.350
10003,8655,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0660,0.0900,0.0216,-0.0586,0.0617,0.0490,0.350
10004,8655,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0573,0.0465,0.0215,0.0561,0.0845,0.0595,0.350
10000,8656,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0714,-0.0623,0.0216,-0.0645,0.0772,-0.0565,1.133
10001,8656,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0714,-0.0849,0.0216,0.0487,0.0515,-0.0667,1.133
10002,8656,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0116,-0.0076,0.0216,0.0081,0.0616,-0.0065,1.133
10003,8656,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0353,0.0422,0.0216,-0.0523,0.0856,0.0522,1.133
10004,8656,4,5,false,batch,false,,false,false,false,,0.941,0.000,0.0862,0.0632,0.0260,0.0634,0.0830,0.0513,1.133
10000,8657,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0908,-0.0919,0.0216,-0.0458,0.0554,-0.0508,1.117
10001,8657,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0952,-0.0848,0.0216,0.0547,0.0533,-0.0495,1.117
10002,8657,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0023,-0.0334,0.0216,0.0059,0.0612,0.0004,1.117
10003,8657,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0665,0.0735,0.0215,-0.0459,0.0656,0.0512,1.117
10004,8657,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0512,0.0617,0.0215,0.0491,0.0506,0.0611,1.117
10000,8658,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0972,-0.0755,0.0215,-0.0449,0.0724,-0.0656,0.967
10001,8658,1,2,false,batch,false,,false,false,false,,0.944,0.000,0.0836,-0.0524,0.0259,0.0576,0.0593,-0.0459,0.967
10002,8658,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0053,-0.0972,0.0216,-0.0078,0.0527,0.0074,0.967
10003,8658,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0946,0.0611,0.0216,-0.0473,0.0709,0.0463,0.967
10004,8658,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0812,0.0681,0.0215,0.0472,0.0813,0.0555,0.967
10000,8659,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0885,0.0205,0.0216,-0.0593,0.0575,-0.0488,1.267
10001,8659,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0463,-0.0932,0.0216,0.0510,0.0756,-0.0608,1.267
10002,8659,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0194,0.0054,0.0216,0.0026,0.0819,0.0061,1.267
10003,8659,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0810,0.0696,0.0216,-0.0612,0.0605,0.0561,1.267
10004,8659,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0892,0.0537,0.0215,0.0574,0.0693,0.0457,1.267
10000,8660,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0394,-0.0478,0.0215,-0.0522,0.0885,-0.0495,0.750
10001,8660,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0972,-0.0913,0.0216,0.0587,0.0532,-0.0601,0.750
10002,8660,2,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0572,-0.0589,0.0216,0.0080,0.0787,-0.0098,0.750
10003,8660,3,2,false,batch,true,wall,false,false,true,wall-blocked,0.711,0.802,-0.0969,0.1021,0.0290,-0.0476,0.0659,0.0479,0.750
10004,8660,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0647,0.0397,0.0215,0.0639,0.0615,0.0543,0.750
10000,8661,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0224,-0.0681,0.0215,-0.0433,0.0542,-0.0615,0.117
10001,8661,1,3,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0430,-0.0837,0.0216,0.0454,0.0709,-0.0605,0.117
10002,8661,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0082,0.0146,0.0216,-0.0027,0.0677,0.0007,0.117
10003,8661,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0669,0.0532,0.0215,-0.0640,0.0756,0.0616,0.117
10004,8661,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0853,0.0479,0.0215,0.0599,0.0632,0.0589,0.117
10000,8662,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0467,-0.0641,0.0215,-0.0464,0.0698,-0.0647,1.065
10001,8662,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0505,-0.0332,0.0216,0.0499,0.0768,-0.0581,1.065
10002,8662,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0008,-0.0237,0.0216,-0.0031,0.0784,0.0002,1.065
10003,8662,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0895,0.0472,0.0216,-0.0493,0.0623,0.0436,1.065
10004,8662,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0589,0.0336,0.0215,0.0655,0.0755,0.0480,1.065
10000,8663,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0818,-0.0924,0.0216,-0.0483,0.0524,-0.0628,0.967
10001,8663,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0448,-0.0625,0.0216,0.0571,0.0827,-0.0557,0.967
10002,8663,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0166,-0.0108,0.0216,-0.0025,0.0739,0.0024,0.967
10003,8663,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0652,0.0658,0.0216,-0.0604,0.0696,0.0667,0.967
10004,8663,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0498,0.0500,0.0215,0.0454,0.0806,0.0533,0.967
10000,8664,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0474,-0.0473,0.0216,-0.0469,0.0811,-0.0630,0.967
10001,8664,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0734,-0.0470,0.0216,0.0614,0.0816,-0.0512,0.967
10002,8664,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0018,-0.0107,0.0216,0.0029,0.0799,-0.0048,0.967
10003,8664,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0620,0.0799,0.0216,-0.0559,0.0530,0.0551,0.967
10004,8664,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0530,0.0487,0.0215,0.0598,0.0570,0.0485,0.967
10000,8665,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0352,-0.0078,0.0215,-0.0558,0.0523,-0.0455,1.483
10001,8665,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0679,-0.0968,0.0216,0.0434,0.0842,-0.0606,1.483
10002,8665,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0910,-0.0542,0.0216,0.0018,0.0733,0.0051,1.483
10003,8665,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0636,0.0939,0.0215,-0.0520,0.0734,0.0466,1.483
10004,8665,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0662,0.0956,0.0215,0.0492,0.0678,0.0631,1.483
10000,8666,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0739,-0.0377,0.0215,-0.0575,0.0811,-0.0432,0.409
10001,8666,1,5,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0249,-0.0755,0.0216,0.0468,0.0599,-0.0473,0.409
10002,8666,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0452,0.0510,0.0216,0.0063,0.0618,0.0059,0.409
10003,8666,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0905,0.0855,0.0216,-0.0648,0.0821,0.0635,0.409
10004,8666,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0733,0.0698,0.0215,0.0617,0.0617,0.0590,0.409
10000,8667,0,4,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0936,-0.0249,0.0215,-0.0655,0.0572,-0.0579,0.233
10001,8667,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0540,-0.0862,0.0216,0.0437,0.0532,-0.0545,0.233
10002,8667,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.0276,0.0086,0.0216,-0.0019,0.0894,-0.0106,0.233
10003,8667,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0932,0.0931,0.0216,-0.0536,0.0599,0.0480,0.233
10004,8667,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0435,0.0579,0.0215,0.0480,0.0664,0.0643,0.233
10000,8668,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0521,-0.0565,0.0215,-0.0570,0.0782,-0.0643,1.419
10001,8668,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0710,-0.0971,0.0216,0.0515,0.0746,-0.0618,1.419
10002,8668,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0305,-0.0664,0.0216,-0.0061,0.0836,-0.0045,1.419
10003,8668,3,6,false,batch,false,,false,false,false,,0.978,0.000,-0.0922,0.0970,0.0246,-0.0431,0.0641,0.0431,1.419
10004,8668,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0630,0.0619,0.0215,0.0655,0.0512,0.0501,1.419
10000,8669,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0522,-0.0608,0.0215,-0.0436,0.0765,-0.0640,0.217
10001,8669,1,3,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0656,-0.0851,0.0216,0.0642,0.0592,-0.0611,0.217
10002,8669,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.0473,-0.0343,0.0216,-0.0056,0.0527,0.0023,0.217
10003,8669,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0917,0.0810,0.0216,-0.0554,0.0584,0.0613,0.217
10004,8669,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0537,0.0636,0.0215,0.0431,0.0549,0.0435,0.217
10000,8670,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0766,-0.0666,0.0216,-0.0495,0.0847,-0.0661,1.317
10001,8670,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0202,-0.0540,0.0216,0.0508,0.0629,-0.0569,1.317
10002,8670,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0008,0.0095,0.0216,-0.0024,0.0519,0.0042,1.317
10003,8670,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0644,0.0557,0.0216,-0.0650,0.0577,0.0542,1.317
10004,8670,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0624,0.0886,0.0215,0.0598,0.0735,0.0627,1.317
10000,8671,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0785,-0.0351,0.0215,-0.0665,0.0838,-0.0498,1.250
10001,8671,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0717,-0.0114,0.0216,0.0646,0.0538,-0.0446,1.250
10002,8671,2,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0314,-0.0230,0.0216,0.0099,0.0601,0.0086,1.250
10003,8671,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0849,0.0819,0.0220,-0.0544,0.0713,0.0642,1.250
10004,8671,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0589,0.0719,0.0215,0.0545,0.0563,0.0507,1.250
10000,8672,0,5,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0488,-0.0938,0.0216,-0.0516,0.0665,-0.0619,0.490
10001,8672,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0946,-0.0503,0.0216,0.0651,0.0756,-0.0589,0.490
10002,8672,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.0368,-0.0879,0.0216,-0.0104,0.0870,-0.0117,0.490
10003,8672,3,2,false,batch,true,wall,false,false,true,wall-blocked,0.769,0.800,-0.0913,0.1013,0.0319,-0.0507,0.0693,0.0457,0.490
10004,8672,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0440,0.0478,0.0215,0.0431,0.0742,0.0541,0.490
10000,8673,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0728,-0.0406,0.0215,-0.0662,0.0549,-0.0527,1.168
10001,8673,1,4,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0344,-0.0536,0.0216,0.0447,0.0876,-0.0546,1.168
10002,8673,2,4,false,batch,false,,false,false,false,,0.943,0.000,-0.0589,-0.0881,0.0260,0.0098,0.0616,0.0054,1.168
10003,8673,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0597,0.0445,0.0215,-0.0524,0.0880,0.0458,1.168
10004,8673,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0423,0.0565,0.0215,0.0516,0.0716,0.0623,1.168
10000,8674,0,5,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0709,-0.0051,0.0216,-0.0547,0.0504,-0.0560,0.300
10001,8674,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0790,-0.0629,0.0216,0.0559,0.0680,-0.0592,0.300
10002,8674,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0014,0.0053,0.0216,0.0057,0.0744,-0.0057,0.300
10003,8674,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.0163,0.0822,0.0216,-0.0554,0.0761,0.0476,0.300
10004,8674,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0898,0.0643,0.0215,0.0596,0.0599,0.0462,0.300
10000,8675,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0419,-0.0509,0.0215,-0.0512,0.0581,-0.0567,1.292
10001,8675,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0904,-0.0829,0.0216,0.0493,0.0531,-0.0459,1.292
10002,8675,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.0136,-0.0372,0.0216,-0.0115,0.0639,0.0066,1.292
10003,8675,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0826,0.0736,0.0216,-0.0560,0.0548,0.0459,1.292
10004,8675,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0577,0.0257,0.0215,0.0549,0.0886,0.0451,1.292
10000,8676,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0536,-0.0608,0.0215,-0.0514,0.0622,-0.0443,0.933
10001,8676,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0722,-0.0594,0.0216,0.0503,0.0620,-0.0594,0.933
10002,8676,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0093,-0.0034,0.0216,0.0021,0.0725,-0.0063,0.933
10003,8676,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0714,0.0238,0.0216,-0.0668,0.0798,0.0480,0.933
10004,8676,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0741,0.0460,0.0215,0.0578,0.0737,0.0465,0.933
